block,trial,image,type,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,Welcome.started,Start_text.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial_ex.started,fixation.started,fixation.stopped,trial_ex.stopped,faces.started,faces_image.started,response.started,serialPort.started,serialPort.stopped,faces.stopped,trial_loop.response.keys,trial_loop.response.rt,trial_loop.response.duration,end_block.started,Endding.started,Endding.stopped,end_block.stopped,pressed_trials,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,45,faces/unknown/unknown_129.jpg,unknown,44,44,0,None,,,0,44,44,44,169.28491439999925,,,,,,,,,169.27905939999982,170.2675722999993,170.93303769999966,170.8971916999999,170.92990849999933,170.93303769999966,170.93303769999966,0.032740499999817985,1.0187188999998398,172.90567999999985,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,46,faces/unknown/unknown_145.jpg,unknown,45,45,0,None,,,0,45,45,45,172.9082295999997,,,,,,,,,172.90604239999993,173.89051389999986,174.7773841999997,174.74245119999978,174.7743329999994,174.7773841999997,174.7773841999997,0.03189380000003439,1.0179118999994898,176.74554739999985,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,47,faces/unknown/unknown_9.jpg,unknown,46,46,0,None,,,0,46,46,46,176.75140939999983,,,,,,,,,176.74569809999957,177.73294219999934,178.62778389999949,178.59090769999966,178.6248644999996,178.62778389999949,178.62778389999949,0.033970399999816436,1.0263621000003695,180.59378089999973,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,48,faces/unknown/unknown_86.jpg,unknown,47,47,0,None,,,0,47,47,47,180.59919749999972,,,,,,,,,180.59389949999968,181.58125089999976,182.26649039999938,182.2276310999996,182.2635569999993,182.26649039999938,182.26649039999938,0.035936299999775656,1.0297029000003022,184.2299828999994,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,49,faces/known/known_50.jpg,known,48,48,0,space,0.5461605999998937,0.14384460000019317,0,48,48,48,184.23894279999968,,,,,,,,,184.2301453,185.21761419999984,186.13510379999934,186.1096465999999,186.13240189999942,186.13510379999934,186.13510379999934,0.02276750000055472,1.0138020000003962,188.11513729999933,space,0.5461605999998937,0.14384460000019317,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,50,faces/unknown/unknown_45.jpg,unknown,49,49,0,None,,,0,49,49,49,188.12382209999942,,,,,,,,,188.1152960999998,189.10248709999996,190.00833059999968,189.9729000999996,190.0053608999997,190.00833059999968,190.00833059999968,0.032483099999808474,1.0202179999996588,191.9751755999996,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,51,faces/unknown/unknown_298.jpg,unknown,50,50,0,None,,,0,50,50,50,191.98084839999956,,,,,,,,,191.97533509999994,192.9683129999994,193.89371969999956,193.85758159999932,193.89064710000002,193.89371969999956,193.89371969999956,0.03307860000040819,1.020826699999816,195.85786579999967,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,52,faces/unknown/unknown_247.jpg,unknown,51,51,0,None,,,0,51,51,51,195.86532309999984,,,,,,,,,195.85802969999986,196.84750209999947,197.76838729999963,197.73306779999984,197.76548179999918,197.76838729999963,197.76838729999963,0.03243709999969724,1.0239629999996396,199.74267599999985,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,53,faces/unknown/unknown_235.jpg,unknown,52,52,0,None,,,0,52,52,52,199.7496554999998,,,,,,,,,199.7428762999998,200.72626499999933,201.71366949999992,201.67561869999918,201.71063859999958,201.71366949999992,201.71366949999992,0.03502860000025976,1.0211448000000019,203.6782463999998,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,54,faces/unknown/unknown_12.jpg,unknown,53,53,0,None,,,0,53,53,53,203.68393099999957,,,,,,,,,203.6784308999995,204.6653692,205.62550029999966,205.59083479999936,205.62253539999983,205.62550029999966,205.62550029999966,0.031725099999675876,1.018334600000344,207.59315849999984,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,55,faces/known/known_39.jpg,known,54,54,0,space,0.6843011000000843,0.16076459999931103,0,54,54,54,207.59886109999934,,,,,,,,,207.59331639999982,208.58086099999946,209.36455619999924,209.32379539999965,209.36144069999955,209.36455619999924,209.36455619999924,0.03765949999979057,1.0267659999999523,211.3260395999996,space,0.6843011000000843,0.16076459999931103,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,56,faces/known/known_46.jpg,known,55,55,0,space,0.6135180999999648,0.13643400000000838,0,55,55,55,211.33221819999926,,,,,,,,,211.32620729999962,212.31393219999973,213.2913564999999,213.26623440000003,213.28871209999943,213.2913564999999,213.2913564999999,0.02249149999988731,1.0080705000000307,215.27526949999992,space,0.6135180999999648,0.13643400000000838,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,57,faces/unknown/unknown_53.jpg,unknown,56,56,0,None,,,0,56,56,56,215.2777333999993,,,,,,,,,215.27544510000007,216.25939489999928,216.96856119999939,216.9328485999995,216.96578319999935,216.96856119999939,216.96856119999939,0.03294800000003306,1.026802499999576,218.9408838999998,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,58,faces/known/known_15.jpg,known,57,57,0,space,0.5479513999998744,0.11898139999993873,0,57,57,57,218.94373129999985,,,,,,,,,218.94117000000006,219.92572519999976,220.82237519999944,220.7809914999998,220.8193928999999,220.82237519999944,220.82237519999944,0.038424899999881745,1.0268524999992223,222.7895284999995,space,0.5479513999998744,0.11898139999993873,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,59,faces/known/known_32.jpg,known,58,58,0,space,0.5507747000001473,0.11140590000013617,0,58,58,58,222.79250090000005,,,,,,,,,222.78973869999936,223.77434829999947,224.57904529999996,224.53175289999945,224.57623599999988,224.57904529999996,224.57904529999996,0.044507599999633385,1.0308023999996294,226.5318671999994,space,0.5507747000001473,0.11140590000013617,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
